sentence,sentence_type
Ma destination et ma provenance sont respectivement Vichy et Surdon en passant par Montbéliard-Ville,to_from_by
Ma destination et ma provenance sont respectivement Bueil et Baroncourt en passant par Neuwiller-R.-Bouxwiller,to_from_by
Ma destination et ma provenance sont respectivement La Chaise-Dieu et Pornic en passant par Château-Renault,to_from_by
Ma destination et ma provenance sont respectivement Vallon-en-Sully et Cluses (Hte-Savoie) en passant par Le Dorat,to_from_by
Ma destination et ma provenance sont respectivement Vorey et La Souterraine en passant par Haguenau,to_from_by
Ma destination et ma provenance sont respectivement Tours et Bening en passant par Bédarieux,to_from_by
Ma destination et ma provenance sont respectivement Besançon-Viotte et Le Valdahon en passant par Bourg-Saint-Maurice,to_from_by
Ma destination et ma provenance sont respectivement Luchon-Richelieu et Montpellier-Saint-Roch en passant par Castres,to_from_by
Ma destination et ma provenance sont respectivement Montbrison et Ste-Croix/Mines-Sq-de-G en passant par Bellegarde-s-V. Gare,to_from_by
Ma destination et ma provenance sont respectivement Nort-sur-Erdre et Chedde en passant par Gérardmer La Mauselaine,to_from_by
Ma destination et ma provenance sont respectivement Le Buisson et TOURS LYCEE GRANDMONT en passant par Seurre,to_from_by
Ma destination et ma provenance sont respectivement Strasbourg et Sarrebourg-LP-Messmer en passant par Font-Romeu-Odeillo-Via,to_from_by
Ma destination et ma provenance sont respectivement Sarrebourg-Hôpital et Boën en passant par La Bresse Le Lispach,to_from_by
Ma destination et ma provenance sont respectivement Tours et Esvres en passant par Bedous,to_from_by
Ma destination et ma provenance sont respectivement Pontgibaud-Ville et Le-Mont-Dore-Gare en passant par Saverne-(Pl.-Dragons),to_from_by
Ma destination et ma provenance sont respectivement Connerré-Beillé et Troyes en passant par Montréjeau-Gourdan-Pol.,to_from_by
Ma destination et ma provenance sont respectivement Aix-en-Provence et Reipertswiller-SP. en passant par Chagny,to_from_by
Ma destination et ma provenance sont respectivement Aubenas-Pl.-de-la-Paix et Juvancourt en passant par Strasbourg,to_from_by
Ma destination et ma provenance sont respectivement Gap et Moyen en passant par Saint-Chély-d'Apcher,to_from_by
Ma destination et ma provenance sont respectivement Digoin et Wesserling en passant par Auch,to_from_by
Ma destination et ma provenance sont respectivement Bourg-en-Bresse Gare R et Fismes en passant par Biel,to_from_by
Ma destination et ma provenance sont respectivement Carnoules et Coppet en passant par Clamecy,to_from_by
Ma destination et ma provenance sont respectivement Saarbrücken /Sarrebruck et Hattmatt-S.-Polyvalente en passant par Avignon-Centre,to_from_by
Ma destination et ma provenance sont respectivement Castelsarrasin et Saint-Chély-d'Apcher en passant par Lozanne,to_from_by
Ma destination et ma provenance sont respectivement Paray-le-Monial et Nevers-Le-Banlay en passant par Ste-Croix/Mines-Sq-de-G,to_from_by
Ma destination et ma provenance sont respectivement Thiers et Saint-Germain-des-Fossés en passant par L'Aigle,to_from_by
Ma destination et ma provenance sont respectivement Le Mans et Longuyon en passant par La Chaise-Dieu,to_from_by
Ma destination et ma provenance sont respectivement Château-du-Loir et Lamotte-Beuvron en passant par Ribeauville-Gare-Routiè,to_from_by
Ma destination et ma provenance sont respectivement Jougne et L'Isle-Jourdain (Gers) en passant par Brou,to_from_by
Ma destination et ma provenance sont respectivement Lison et Arras en passant par Andelot,to_from_by
Ma destination et ma provenance sont respectivement Mirecourt (Lycée Agric) et Reipertswiller-SP. en passant par Bitche-Quartier-Driant,to_from_by
Ma destination et ma provenance sont respectivement Saverne-(Pl.-Dragons) et Albert en passant par Châteaudun,to_from_by
Ma destination et ma provenance sont respectivement Meymac et Bouzonville avec une étape à Issoire-Lycée-Deville,to_from_by
Ma destination et ma provenance sont respectivement Reipertswiller-SP. et Noirétable avec une étape à Metz-Ville,to_from_by
Ma destination et ma provenance sont respectivement Plouaret-Trégor et Charleville-Mézières avec une étape à Pau,to_from_by
Ma destination et ma provenance sont respectivement St Christophe / Nais C. et Chambourg-Chopin avec une étape à Grenoble U.-Gières,to_from_by
Ma destination et ma provenance sont respectivement Loudrefing et Valence-TGV avec une étape à Briouze,to_from_by
Ma destination et ma provenance sont respectivement Villedieu (Gare) et Carmaux avec une étape à Marseille-Saint-Charles,to_from_by
Ma destination et ma provenance sont respectivement Valence-TGV et Clermont-Ferrand avec une étape à Oloron-Ste-Marie,to_from_by
Ma destination et ma provenance sont respectivement Annecy et Epernay avec une étape à Bening,to_from_by
Ma destination et ma provenance sont respectivement Etaples Le Touquet et Lesparre avec une étape à Rochefort,to_from_by
Ma destination et ma provenance sont respectivement Chamonix-Mont-Blanc et Lauterbourg avec une étape à Mullheim-Baden-Bf,to_from_by
Ma destination et ma provenance sont respectivement Fismes et Romorantin-Lycée-de-F avec une étape à Saint-George-d'Aurac-Bourg,to_from_by
Ma destination et ma provenance sont respectivement Normandie et Charmes (Vosges) avec une étape à Sarrebourg (Place Math),to_from_by
Ma destination et ma provenance sont respectivement Altkirch et Saint-George-d'Aurac-Bourg avec une étape à Colmar,to_from_by
Ma destination et ma provenance sont respectivement Caen et Liverdun avec une étape à Saint-Aignan-Noyers,to_from_by
Ma destination et ma provenance sont respectivement Lichtenberg-(Eglise). et Saint-Sulpice (Tarn) avec une étape à Laon-Gare-Routière-Poma,to_from_by
Ma destination et ma provenance sont respectivement Amiens et Rodez avec une étape à Grenoble,to_from_by
Ma destination et ma provenance sont respectivement Martigues et Hagondange avec une étape à Morcenx,to_from_by
Ma destination et ma provenance sont respectivement Issoire et Pauillac avec une étape à Dossenheim-(Mairie),to_from_by
Ma destination et ma provenance sont respectivement Montréjeau-Gourdan-Pol. et Cannes-la-Bocca avec une étape à Montbrison,to_from_by
Ma destination et ma provenance sont respectivement Lozanne et Chamonix-Mont-Blanc avec une étape à Rambervillers (11 Nov),to_from_by
Ma destination et ma provenance sont respectivement Chaumont-sur-Tharonne et Aulnoye Aymeries avec une étape à Flers,to_from_by
Ma destination et ma provenance sont respectivement Perpignan et Metz-Ville avec une étape à Payns Abri Savières,to_from_by
Ma destination et ma provenance sont respectivement Saint-Eloy-les-Mines-Lycée et Conflans-Jarny avec une étape à Baroncourt,to_from_by
Ma destination et ma provenance sont respectivement La Chaux-de-Fonds et Bettembourg avec une étape à Wingen-sur-Moder,to_from_by
Ma destination et ma provenance sont respectivement Laval et Breil-sur-Roya avec une étape à Valence-Gare-Routière,to_from_by
Ma destination et ma provenance sont respectivement Saint-Malo et Rives avec une étape à Saint-Jean-de-Maurienne-A.,to_from_by
Ma destination et ma provenance sont respectivement Aubrais-(les) et Oloron-Ste-Marie avec une étape à Kédange (Eglise),to_from_by
Ma destination et ma provenance sont respectivement Romans-Bourg-de-Péage et Brive-la-Gaillarde avec une étape à TOURS LYCEE GRANDMONT,to_from_by
Ma destination et ma provenance sont respectivement Nantes et Bergerac avec une étape à Saint-Dié-des-Vosges,to_from_by
Ma destination et ma provenance sont respectivement Mazamet et Namur avec une étape à Epierre-Saint-Léger,to_from_by
Ma destination et ma provenance sont respectivement Kehl et Saint-Aignan-Lep avec une étape à Dormans,to_from_by
Ma destination et ma provenance sont respectivement Carhaix et Haguenau avec une étape à Vittel,to_from_by
Ma destination et ma provenance sont respectivement Champagnole-PE-Victor et Ambert avec une étape à Mâcon-Loché-TGV,to_from_by
Ma destination et ma provenance sont respectivement Saint-André-le-Gaz et Connerré-Beillé avec une étape à Villefranche-sur-Saône,to_from_by
Ma destination et ma provenance sont respectivement Saverne-(Lycée-Verne) et Saint-Denis-près-Martel avec une étape à Montbéliard-Ville,to_from_by
Ma destination et ma provenance sont respectivement Loches et Culmont-Chalindrey avec une étape à Moulins-sur-Allier,to_from_by
Ma destination et ma provenance sont respectivement WINDEN PFALZ et Wingen-sur-Moder avec une étape à Vézelise Beauregard,to_from_by
Ma destination et ma provenance sont respectivement Nort-sur-Erdre et Fismes avec une étape à Ternay-Barbières,to_from_by
Ma destination et ma provenance sont respectivement Bléré-la-Croix et Aurillac avec une étape à Bourg-Achard Champ de F,to_from_by
Ma destination et ma provenance sont respectivement Limoges-Bénédictins et Albens avec une étape à Sarrebourg (Place Math),to_from_by
Ma destination et ma provenance sont respectivement St Omer et Persan-Beaumont avec une étape à Le-Verdon,to_from_by
Ma destination et ma provenance sont respectivement St Quentin et Valence-TGV avec une étape à Bas-Monistrol,to_from_by
Ma destination et ma provenance sont respectivement Herbitzheim R. Hambach et Font-Romeu-Odeillo-Via avec une étape à Oissel,to_from_by
Ma destination et ma provenance sont respectivement Bresse-Claudel (la) et Neussargues avec une étape à Evian-les-Bains,to_from_by
Ma destination et ma provenance sont respectivement Decize et Lille Europe avec une étape à Perl Gare DB,to_from_by
Ma destination et ma provenance sont respectivement Haguenau et Hattmatt-S.-Polyvalente avec une étape à Saales,to_from_by
Ma destination et ma provenance sont respectivement Durtol-Nohanent et Mirecourt avec une étape à Bayel-Eglise,to_from_by
Ma destination et ma provenance sont respectivement Tassin et Saint-Pierre-d'Albigny avec une étape à Lozanne,to_from_by
Ma destination et ma provenance sont respectivement Nevers-Le-Banlay et Le-Verdon avec une étape à Aulnoye Aymeries,to_from_by
Ma destination et ma provenance sont respectivement Juvancourt et Ribeauville-Gare-Routiè avec une étape à Nort-sur-Erdre,to_from_by
Ma destination et ma provenance sont respectivement Saint-Junien et Beauvais-Gare-SNCF en s'arrêtant à Courtrai/Kortrijk,to_from_by
Ma destination et ma provenance sont respectivement Neuilly-lès-Dijon et Auxonne en s'arrêtant à Nogent-le-Rotrou,to_from_by
Ma destination et ma provenance sont respectivement Laveline-d-Bruy. Mairie et Tourcoing en s'arrêtant à Luneville-LP,to_from_by
Ma destination et ma provenance sont respectivement Albertville et Le Grau-du-Roi en s'arrêtant à Aurillac,to_from_by
Ma destination et ma provenance sont respectivement Clelles-Mairie et Oissel en s'arrêtant à Sedan,to_from_by
Ma destination et ma provenance sont respectivement Evreux et Delle en s'arrêtant à Saint-Dizier,to_from_by
Ma destination et ma provenance sont respectivement Bas-Monistrol et Les Granges-Narboz en s'arrêtant à Mâcon-Loché-TGV,to_from_by
Ma destination et ma provenance sont respectivement Luchon-Richelieu et Valence-TGV en s'arrêtant à Seurre,to_from_by
Ma destination et ma provenance sont respectivement Saint-Florentin-Vergigny et Dijon-Porte-Neuve en s'arrêtant à Nevers,to_from_by
Ma destination et ma provenance sont respectivement Droué (Centre) et Herbitzheim R. Hambach en s'arrêtant à Dieppe,to_from_by
Ma destination et ma provenance sont respectivement Bréauté-Beuzeville et Buswiller-Eglise en s'arrêtant à Rémilly,to_from_by
Ma destination et ma provenance sont respectivement Chamberry-Jacob et Nantes en s'arrêtant à Verneuil-sur-Serre,to_from_by
Ma destination et ma provenance sont respectivement Lons-le-Saunier et Cannes en s'arrêtant à Nouan-le-Fuzelier,to_from_by
Ma destination et ma provenance sont respectivement Jeumont et Pompadour en s'arrêtant à Lyon-Gorge-de-Loup,to_from_by
Ma destination et ma provenance sont respectivement Pont-de-Beauvoisin et Morteau en s'arrêtant à Hirson-Ecoles,to_from_by
Ma destination et ma provenance sont respectivement Epinal et St Quentin en s'arrêtant à Saint-Aignan-Noyers,to_from_by
Ma destination et ma provenance sont respectivement Saint-Marcellin et Esvres en s'arrêtant à Saint-Dizier,to_from_by
Ma destination et ma provenance sont respectivement Mussidan et Freiburg-Breisgau en s'arrêtant à Rang du Fl. Verton Ber.,to_from_by
Ma destination et ma provenance sont respectivement Sedan-Place-Calonne et Saint-Georges-d'Aurac en s'arrêtant à Gramat,to_from_by
Ma destination et ma provenance sont respectivement Grenoble-Gare-Routière et Villefranche-Vernet-l.B en s'arrêtant à Carpentras,to_from_by
Ma destination et ma provenance sont respectivement Perpignan et La Douzillère en s'arrêtant à Pfaffenhoffen-(Mairie).,to_from_by
Ma destination et ma provenance sont respectivement Angers-Saint-Laud et Bitche-Camp en s'arrêtant à La Forest,to_from_by
Ma destination et ma provenance sont respectivement Moulins-sur-Allier et Evreux en s'arrêtant à Paris-Montp.3-Vaug.,to_from_by
Ma destination et ma provenance sont respectivement Lapeyrouse(Puy-de-Dôme) et La Douzillère en s'arrêtant à Lugny,to_from_by
Ma destination et ma provenance sont respectivement Bagnoles- Orne Egl.Mad. et Lamure-sur-Azergues en s'arrêtant à Mutzig-Passage-A-Niveau,to_from_by
Ma destination et ma provenance sont respectivement Saint-Louis-57-Incliné et Valence-Gare-Routière en s'arrêtant à Damblain Eglise,to_from_by
Ma destination et ma provenance sont respectivement Corcieux Le Conti et Rambervillers en s'arrêtant à La-Bresse (Pl Champtel),to_from_by
Ma destination et ma provenance sont respectivement Fécamp et Paimpol en s'arrêtant à Châteaudun-LEP-Paulsen,to_from_by
Ma destination et ma provenance sont respectivement Evreux et Le Dorat en s'arrêtant à Le-Mont-Dore-Gare,to_from_by
Ma destination et ma provenance sont respectivement Sérézin et La Chaux-de-Fonds en s'arrêtant à Lunéville (Cité Scolai),to_from_by
Ma destination et ma provenance sont respectivement Le Lioran et Niederbronn en s'arrêtant à Rethel,to_from_by
Ma destination et ma provenance sont respectivement Paris-Gare-de-Lyon et Châteaudun en s'arrêtant à Trier-Hbf (Trèves),to_from_by
Ma destination et ma provenance sont respectivement Cormery et Saint-Priest en s'arrêtant à Villefranche-Vernet-l.B,to_from_by
Ma destination et ma provenance sont respectivement Callac et Auxerre-Saint-Gervais en s'arrêtant à Cholet,to_from_by
Ma destination et ma provenance sont respectivement Bléré-la-Croix et Vézelise Beauregard en s'arrêtant à L'Isle-Jourdain (Gers),to_from_by
Ma destination et ma provenance sont respectivement Saint-Dié-des-Vosges et Pessac en s'arrêtant à Langogne,to_from_by
Ma destination et ma provenance sont respectivement Foix et Aubagne en s'arrêtant à Sélestat,to_from_by
Ma destination et ma provenance sont respectivement Laqueuille et Saarbrücken /Sarrebruck en s'arrêtant à Montreux-Vieux,to_from_by
Ma destination et ma provenance sont respectivement Rolleville et Rosporden en s'arrêtant à Lugny,to_from_by
Ma destination et ma provenance sont respectivement Herbitzheim R. Hambach et Marseille-Blancarde en s'arrêtant à Mulhouse,to_from_by
Ma destination et ma provenance sont respectivement Chedde et Chagny en s'arrêtant à Voves,to_from_by
Ma destination et ma provenance sont respectivement Nouan-le-Fuzelier et Volvic en s'arrêtant à Remiremont,to_from_by
Ma destination et ma provenance sont respectivement Paris-Montparnasse 1-2 et Paris-Montp.3-Vaug. en s'arrêtant à Bening,to_from_by
Ma destination et ma provenance sont respectivement Luçay-le-Male et Troyes en s'arrêtant à Bitche-Camp,to_from_by
Ma destination et ma provenance sont respectivement Courtrai/Kortrijk et Arvant en s'arrêtant à Lunéville (Cité Scolai),to_from_by
Ma destination et ma provenance sont respectivement Lorient et Connerré-Beillé en s'arrêtant à Liepvre-(-R.-GUTH-),to_from_by
Ma destination et ma provenance sont respectivement Saint-Aignan-Noyers et Avallon en s'arrêtant à La Chaise-Dieu,to_from_by
Ma destination et ma provenance sont respectivement Revigny et Saint-Priest en s'arrêtant à Brive-la-Gaillarde,to_from_by
Ma destination et ma provenance sont respectivement Lyon-Perrache et Saint-Sulpice-sur-Lèze en s'arrêtant à Châlons-en-Champagne,to_from_by
Ma destination et ma provenance sont respectivement Thiers et Sarrebourg-Abri-Phalsbo en s'arrêtant à Les Arcs-Draguignan,to_from_by
Ma destination et ma provenance sont respectivement Luxembourg et Libourne en visitant Dijon-Porte-Neuve,to_from_by
Ma destination et ma provenance sont respectivement Besançon-Mouillère et Bouzonville en visitant Routot-Place-de-mairie,to_from_by
Ma destination et ma provenance sont respectivement Troyes et Brignais en visitant Vallorcine,to_from_by
Ma destination et ma provenance sont respectivement Ville-sous-La-Ferté et Ste-Marie-/-Ms-Pl-.CdG en visitant Rouen-Gare-Routière,to_from_by
Ma destination et ma provenance sont respectivement Mussidan et Carmaux en visitant Sarralbe Centre,to_from_by
Ma destination et ma provenance sont respectivement Marseille-Saint-Charles et Saint-Aignan-Noyers en visitant Beauvais-Gare-SNCF,to_from_by
Ma destination et ma provenance sont respectivement Comines (France) et Rochefort en visitant Aubenas-Pl.-de-la-Paix,to_from_by
Ma destination et ma provenance sont respectivement Vesoul et Oissel en visitant Bergerac,to_from_by
Ma destination et ma provenance sont respectivement Brou et Valence-Gare-Routière en visitant Annonay-Gare-Route,to_from_by
Ma destination et ma provenance sont respectivement Valenciennes et Dourdan en visitant Pont-Audemer-Gare-SNCF,to_from_by
Ma destination et ma provenance sont respectivement Laveline-d-Bruy. Mairie et Saint-Dizier en visitant Bruyères (Vosges),to_from_by
Ma destination et ma provenance sont respectivement Périgueux et Mauriac en visitant Charleville-Mézières,to_from_by
Ma destination et ma provenance sont respectivement Diemeringen et Langogne en visitant Château-Renault,to_from_by
Ma destination et ma provenance sont respectivement Bédarieux et Privas-Cours-du-Palais en visitant Gardanne,to_from_by
Ma destination et ma provenance sont respectivement Liverdun et Truyes-Saint-Blaise en visitant Antibes,to_from_by
Ma destination et ma provenance sont respectivement Versailles-Chantiers et Erstein en visitant Le Buisson,to_from_by
Ma destination et ma provenance sont respectivement Nancy-Ville et Gannat en visitant Vallorbe-Cff,to_from_by
Ma destination et ma provenance sont respectivement Pessac et Sarrebourg-Abri-Phalsbo en visitant Béthune,to_from_by
Ma destination et ma provenance sont respectivement Kehl et Narbonne en visitant Châlons-en-Champagne,to_from_by
Ma destination et ma provenance sont respectivement Vic-le-Comte et Laveline-d-Bruy. Mairie en visitant Lyon-Gorge-de-Loup,to_from_by
Ma destination et ma provenance sont respectivement Versailles-Chantiers et Montchanin en visitant Liverdun,to_from_by
Ma destination et ma provenance sont respectivement Culoz et Willer-sur-Thur en visitant Carpentras,to_from_by
Ma destination et ma provenance sont respectivement Laissac-Foirail et Pauillac en visitant Menton,to_from_by
Ma destination et ma provenance sont respectivement Issoire-Lycée-Deville et Valence-Ville en visitant Epernay,to_from_by
Ma destination et ma provenance sont respectivement Issoire-Lycée-Deville et Lauterbourg en visitant Commentry,to_from_by
Ma destination et ma provenance sont respectivement Pontarlier et Le Grau-du-Roi en visitant Saint-Flour-Chaudes-Aigues,to_from_by
Ma destination et ma provenance sont respectivement Dijon-Ville et Connerré-Beillé en visitant Vallorbe-Cff,to_from_by
Ma destination et ma provenance sont respectivement Namur et Vallon-en-Sully en visitant Digoin,to_from_by
Ma destination et ma provenance sont respectivement Obernai et Rolleville en visitant Rennes,to_from_by
Ma destination et ma provenance sont respectivement Auch et La Chaise-Dieu en visitant Reignac-Bourg-Du-Fau,to_from_by
Ma destination et ma provenance sont respectivement Nevers et Villedieu (Gare) en visitant Montreuil-sur-Ille,to_from_by
Ma destination et ma provenance sont respectivement Ax-les-Thermes et Touet-de-l'Escarène en visitant Clelles-Mens,to_from_by
Ma destination et ma provenance sont respectivement Herbitzheim R. Hambach et Vic-le-Comte en visitant Sarrebourg-Hôpital,to_from_by
Ma destination et ma provenance sont respectivement Port-de-Piles et Saint-Germain-des-Fossés en visitant Le Croisic,to_from_by
Ma destination et ma provenance sont respectivement Neustadt (Weinstr) Hbf et Pont-Audemer-Gare-SNCF en visitant Alès,to_from_by
Ma destination et ma provenance sont respectivement Courtrai/Kortrijk et Chinon-Lycée-Rabelais en visitant Sélestat-(Schweisguth),to_from_by
Ma destination et ma provenance sont respectivement Vendeuvre (Aube) et Longages-Noé en visitant Cambo-les-Bains,to_from_by
Ma destination et ma provenance sont respectivement Sarralbe et Joinville en visitant La Douzillère,to_from_by
Ma destination et ma provenance sont respectivement Laon-Gare-Routière-Poma et Niederbronn en visitant Urcay-Hotel-du-Lyon-d'O,to_from_by
Ma destination et ma provenance sont respectivement Ste-Marie/-Ms-(-Théâtre et Mirecourt (Lycée Agric) en visitant Boussens,to_from_by
Ma destination et ma provenance sont respectivement Ste-Marie/-Ms-(-Théâtre et Mâcon-Loché-TGV en visitant Ribeauville-Gare-Routiè,to_from_by
Ma destination et ma provenance sont respectivement Macau et Le Buisson en visitant Arras,to_from_by
Ma destination et ma provenance sont respectivement Montreux-Vieux et Longueville (S.-et-M.) en visitant Liverdun,to_from_by
Ma destination et ma provenance sont respectivement Baroncourt et Aix-Gare-Routière en visitant Willer-sur-Thur,to_from_by
Ma destination et ma provenance sont respectivement Briouze et Châteauroux-L-Giraudoux en visitant Poitiers,to_from_by
Ma destination et ma provenance sont respectivement Contrexéville et Dives-Cabourg en visitant Lamballe,to_from_by
Ma destination et ma provenance sont respectivement Saint-Pierre-le-Moûtier et Sablé-sur-Sarthe en visitant Saint-Jean-de-Maurienne-A.,to_from_by
Ma destination et ma provenance sont respectivement Roanne et Auxerre-Saint-Gervais en visitant Carpentras,to_from_by
Ma destination et ma provenance sont respectivement Vienne et Bouxwiller-Schattenmann en visitant Lichtenberg-(Eglise).,to_from_by
Ma destination et ma provenance sont respectivement Saint-Claude et Bueil en visitant Nevers,to_from_by
Ma destination et ma provenance sont respectivement Loches et Paris-Est par Valençay,to_from_by
Ma destination et ma provenance sont respectivement Franois et Châteaubriant par Béthune,to_from_by
Ma destination et ma provenance sont respectivement Mouscron / Moeskroen et Rodez par Nantes,to_from_by
Ma destination et ma provenance sont respectivement Carcassonne et Angoulême par Basel-SBB,to_from_by
Ma destination et ma provenance sont respectivement Calais Ville et Mons par Culmont-Chalindrey,to_from_by
Ma destination et ma provenance sont respectivement Puyoô et Sewen-(Eglise) par Longages-Noé,to_from_by
Ma destination et ma provenance sont respectivement La Verrière et Luc-en-Diois par Le Mans,to_from_by
Ma destination et ma provenance sont respectivement Clermont-Ferrand et Cavaillon par Travers,to_from_by
Ma destination et ma provenance sont respectivement Surdon et Bussang (Gare SNCF) par Sucé-Sur-Erdre,to_from_by
Ma destination et ma provenance sont respectivement Laroche-Migennes et Monaco-Monte-Carlo par Courtrai/Kortrijk,to_from_by
Ma destination et ma provenance sont respectivement Montbrison et Mutzig-Passage-A-Niveau par Macau,to_from_by
Ma destination et ma provenance sont respectivement Bourg-Saint-Maurice et Le Mont Dore Ski par St Christophe / Nais C.,to_from_by
Ma destination et ma provenance sont respectivement Sète et Berthelming-Mairie par Barenton-sur-Serre,to_from_by
Ma destination et ma provenance sont respectivement Plouaret-Trégor et Lamure-sur-Azergues par Nevers-Le-Banlay,to_from_by
Ma destination et ma provenance sont respectivement Génolhac et Lannion par Eymoutiers-Vassiviere,to_from_by
Ma destination et ma provenance sont respectivement Mutzig-Passage-A-Niveau et Saint-André-le-Gaz par Albens,to_from_by
Ma destination et ma provenance sont respectivement Keskastel et Saint-Amand-Montrond-Orval par Charleroi Sud,to_from_by
Ma destination et ma provenance sont respectivement Le Mont St Michel et Pontorson-Mt-Saint-Michel par Frasne,to_from_by
Ma destination et ma provenance sont respectivement Saint-Flour-Chaudes-Aigues et Romans-Bourg-de-Péage par Grenoble U.-Gières,to_from_by
Ma destination et ma provenance sont respectivement Saint-Yrieix-la-Perche et Entzheim-Aéroport par Pagny-sur-Moselle,to_from_by
Ma destination et ma provenance sont respectivement Roeschwoog et Dormans par Arvant,to_from_by
Ma destination et ma provenance sont respectivement Saint-Georges-d'Aurac et Briouze par La Roche-sur-Foron,to_from_by
Ma destination et ma provenance sont respectivement Les Laumes-Alésia et Kruth par Brignais,to_from_by
Ma destination et ma provenance sont respectivement Luchon et Champagnole par L'Aigle,to_from_by
Ma destination et ma provenance sont respectivement Bourg-en-Bresse Gare R et Albertville par Buswiller-Eglise,to_from_by
Ma destination et ma provenance sont respectivement Cahors et Lyon-Gorge-de-Loup par Loches-Lycee-Saint-Denis,to_from_by
Ma destination et ma provenance sont respectivement Montereau et Pont-de-Beauvoisin par Nice-Ville,to_from_by
Ma destination et ma provenance sont respectivement Nouan-le-Fuzelier et Port-Boulet par Paris-Est,to_from_by
Ma destination et ma provenance sont respectivement Quillan et Cerbère par Abancourt,to_from_by
Ma destination et ma provenance sont respectivement Neuchâtel et Damblain Eglise par Ste-Marie/-Ms-(-Théâtre,to_from_by
Ma destination et ma provenance sont respectivement Reignac-Bourg-Du-Fau et Châlons-en-Champagne par Sélestat,to_from_by
Ma destination et ma provenance sont respectivement Calais Fréthun et Langogne par Bussang (Gare SNCF),to_from_by
Ma destination et ma provenance sont respectivement L'Aigle et Ste-Pazanne par Limeray,to_from_by
Ma destination et ma provenance sont respectivement Brioude-Lycée-Lafayette et Perpignan par Vitré,to_from_by
Ma destination et ma provenance sont respectivement Les Sables-d'Olonne et Vauvert par Carmaux,to_from_by
Ma destination et ma provenance sont respectivement Fénétrange (Gendarm.) et Le Puy-en-Velay par Lannion,to_from_by
Ma destination et ma provenance sont respectivement Monsempron-Libos et Rosporden par La-Rochelle-Pt-Dauphine,to_from_by
Ma destination et ma provenance sont respectivement Nancy-Ville et Lamballe par Die,to_from_by
Ma destination et ma provenance sont respectivement Vallorcine et Aiton-Salle-Polyvalente par Avesnes,to_from_by
Ma destination et ma provenance sont respectivement Bréauté-Beuzeville et Rethel par Carpentras,to_from_by
Ma destination et ma provenance sont respectivement Bédarieux et Luneville-LP par Ste-Croix/Mines-Sq-de-G,to_from_by
Ma destination et ma provenance sont respectivement Lons-le-Saunier et Issoire par Le Tréport-Mers-Les-B,to_from_by
Ma destination et ma provenance sont respectivement Kruth et Chatellerault par Tende,to_from_by
Ma destination et ma provenance sont respectivement Neufchateau-Lp et Mons par Messac-Guipry,to_from_by
Ma destination et ma provenance sont respectivement Calais Fréthun et Le Mans par Castelsarrasin,to_from_by
Ma destination et ma provenance sont respectivement Sisteron et Nantes par Luchon-Richelieu,to_from_by
Ma destination et ma provenance sont respectivement Voves et Cormery par Bidos,to_from_by
Ma destination et ma provenance sont respectivement Cormery et Avignon-Centre par Mullheim-Baden-Bf,to_from_by
Ma destination et ma provenance sont respectivement Verneuil-sur-Serre et Issoire-Lycée-Deville par Roeschwoog,to_from_by
Ma destination et ma provenance sont respectivement Paris-Montp.3-Vaug. et Hazebrouck par Cercy-la-Tour,to_from_by
Ma destination et ma provenance sont respectivement Creutzwald G.R. et Bois-d'Oingt-Centre avec un stop à Mazamet,to_from_by
Ma destination et ma provenance sont respectivement Villefranche-Vernet-l.B et Argenton-sur-Creuse avec un stop à Virieu-le-Grand-Belley,to_from_by
Ma destination et ma provenance sont respectivement Langeac et Ambert avec un stop à Saint-Jean-de-Maurienne-A.,to_from_by
Ma destination et ma provenance sont respectivement Lapeyrouse(Puy-de-Dôme) et Elbeuf-Saint-Aubin avec un stop à Aubigny-sur-Nere-Mail,to_from_by
Ma destination et ma provenance sont respectivement Is-sur-Tille et Routot-Place-de-mairie avec un stop à Corbigny,to_from_by
Ma destination et ma provenance sont respectivement Thann Arrêt La Poste et TOURS LYCEE GRANDMONT avec un stop à Valence-Ville,to_from_by
Ma destination et ma provenance sont respectivement Ville-sous-La-Ferté et La Chaise-Dieu avec un stop à Chamberry-Jacob,to_from_by
Ma destination et ma provenance sont respectivement Château-Gaillard et Romorantin-Lycée-de-F avec un stop à Nouan-le-Fuzelier,to_from_by
Ma destination et ma provenance sont respectivement Evreux et Saint-Aignan-Lep avec un stop à Thionville,to_from_by
Ma destination et ma provenance sont respectivement Saint-Pierre-des-Corps et Rémilly avec un stop à Longueville (S.-et-M.),to_from_by
Ma destination et ma provenance sont respectivement Nexon et Saverne-(Lycée-Verne) avec un stop à Haguenau-Moulin-Neuf.,to_from_by
Ma destination et ma provenance sont respectivement Bressuire et Libourne avec un stop à Annecy,to_from_by
Ma destination et ma provenance sont respectivement Annemasse et Saint-Flour-Chaudes-Aigues avec un stop à Eymoutiers-Vassiviere,to_from_by
Ma destination et ma provenance sont respectivement Bréauté-Beuzeville et Nice-Ville avec un stop à Bourg-Saint-Maurice,to_from_by
Ma destination et ma provenance sont respectivement Virieu-le-Grand-Belley et Eymoutiers-Vassiviere avec un stop à Gramat,to_from_by
Ma destination et ma provenance sont respectivement Genève et Montreux-Vieux avec un stop à Saint-Gervais-L-B-Le-Fayet,to_from_by
